id,owner,deal_stage,updated_at,created_at,age_in_days,deferred_reason,not_interested_reasons,no_requirement_reasons,next_reach_out_date,comments,source_of_the_deal,head_office_city,country,number_of_outlets
2003988749,MJ,Deal Deferred,11/19/20 21:29,01/02/2020 15:09,443,,,,,,Cold call/email,Chandigarh,India,3
2003988773,JM,Deferred,09/09/2020 16:44,01/02/2020 15:26,443,,,,,,Cold call/email,Delhi NCR,India,8
2003989004,SS,Lost,10/07/2020 13:21,01/02/2020 17:38,249,,,,,,Cold call/email,Chennai,India,5
2003989185,DS,Won,03/02/2021 19:53,01/02/2020 18:25,327,,,,,,Cold call/email,Chennai,India,3
2003994412,MJ,Deal Deferred,10/22/20 23:38,01/06/2020 17:41,439,,,,,,Cold call/email,Jaipur,India,17
2003994423,SS,Won,06/11/2020 17:40,01/06/2020 17:59,21,,,,,,Web Form,Delhi NCR,India,1
2003996665,MJ,Deal Sealed,03-18-2021 23:36:00,01/07/2020 16:37,438,,,,,,Cold call/email,Lucknow,India,5
2004032198,DS,Deal Deferred,03/09/2021 20:16,01-21-2020 12:50:00,424,,,,,,Cold call/email,Delhi NCR,India,20
2004054518,DS,Deal Deferred,01-19-2021 20:14:00,01-29-2020 19:08:00,416,,,,,,Phone,Mumbai,India,13
2004079059,JM,Contact made,07/03/2020 17:42,02/06/2020 14:35,408,,,,,,Cold call/email,Pune,India,2
2004079561,KS,Won,07/09/2020 20:18,02/06/2020 18:58,154,,,,,,Web Form,Delhi NCR,India,3
2004081879,SS,Won,06/11/2020 17:46,02/07/2020 18:35,24,,,,,,Web Form,Delhi NCR,India,5
2004094038,SS,Won,06/11/2020 17:48,02-13-2020 19:56:00,16,,,,,,POS Partners,Delhi NCR,India,1
2004096267,SS,Won,09/14/20 21:46,02-14-2020 19:59:00,12,,,,,,Web Form,Bangalore,India,9
2004100629,SS,Won,09-22-2020 18:58:00,02-17-2020 19:45:00,218,,,,,,POS Partners,Delhi NCR,India,2
2004114234,MJ,Won,10/09/2020 09:32,02-24-2020 17:38:00,113,,,,,,Referral,Navsari,India,2
2004117377,MJ,Deal Deferred,01/06/2021 21:47,02-25-2020 17:26:00,389,,,,,,Web Form,Delhi NCR,India,2
2004126765,SS,Lost,07/15/20 12:40,02-28-2020 17:47:00,101,,,,,,Web Form,Delhi NCR,India,1
2004260439,AIB,Won,09/10/2020 11:42,03/10/2020 21:20,-7,,,,,,POS Partners,Delhi NCR,India,2
2004269121,MJ,Deal Deferred,11/08/2020 22:48,03-16-2020 18:03:00,369,,,,,,Aahar 2020,Delhi NCR,India,1
2004269748,JM,Contact made,11-30-2020 20:01:00,03-16-2020 18:12:00,369,,,,,,Aahar 2020,Delhi NCR,India,1
2004281511,DJ,New,11-29-2020 14:55:00,03-17-2020 9:53:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281526,DJ,New,01/06/2021 21:46,03-17-2020 10:07:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004281536,DJ,New,12/16/20 23:07,03-17-2020 10:16:00,368,,,,,,Aahar 2020,Delhi NCR,India,1
2004285765,SS,Deal Deferred,01/14/21 6:26,03/19/20 14:29,366,,,,,,Web Form,Delhi NCR,India,4
2004292021,JM,Deferred,10-21-2020 1:30:00,03-24-2020 16:52:00,361,,,,,,Ola Database,Pune,India,5
2004375530,SS,Won,06/09/2020 11:44,04-15-2020 10:02:00,0,,,,,,POS Partners,Raipur,India,2
2004377395,SS,Deal Deferred,01/14/21 6:26,04/16/20 13:01,338,,,,,,Cold call/email,Delhi NCR,India,4
2004383135,SS,Deal Deferred,01/14/21 6:26,04/21/20 15:06,333,,,,,,POS Partners,Delhi NCR,India,1
2004409159,AIB,Won,08-28-2020 19:24:00,04/30/20 17:30,32,,,,,,Chat,Hyderabad,India,1
2004427195,SS,Won,06/11/2020 17:54,05/04/2020 12:04,9,,,,,,Web Form,Bhubaneswar,India,1
2004428620,SS,Lost,09-14-2020 22:26:00,05/04/2020 19:22,14,,,,,,Web Form,Delhi NCR,India,1
2004433159,JM,Won,12/01/2020 16:15,05/05/2020 15:10,38,,,,,,Chat,Mumbai,India,6
2004438230,SS,Deal Deferred,01/14/21 6:26,05/06/2020 15:47,318,,,,,,Cold call/email,Bangalore,India,1
2004463489,SS,Deal Deferred,01-14-2021 6:26:00,05/11/2020 16:58,313,,,,,,Cold call/email,Delhi NCR,India,4
2004473028,SS,Deal Deferred,01-14-2021 6:26:00,05/13/20 15:35,311,,,,,,Web Form,Guwahati,India,1
2004520029,SS,Won,06/11/2020 17:56,05/20/20 16:33,6,,,,,,Referral,Delhi NCR,India,2
2004526971,AIB,New,02/03/2021 15:27,05/21/20 17:06,303,,,,,,Chat,Mumbai,India,3
2004548903,JM,Deal Deferred,07/01/2020 11:55,05/26/20 14:04,298,,,,,,,Bangalore,India,1
2004549187,SS,Deal Deferred,01/14/21 6:26,05/26/20 17:39,298,,,,,,Web Form,Delhi NCR,India,1
2004552246,JM,Deal Deferred,08/28/20 19:24,05/28/20 14:38,296,,,,,,Web Form,Chennai,India,1
2004552862,MJ,Deal Deferred,01/06/2021 21:46,05/28/20 22:13,296,,,,,,Cold call/email,Delhi NCR,India,1
2004553835,MJ,Deal Deferred,10/22/20 23:36,05/29/20 14:11,295,,,,,,Web Form,Delhi NCR,India,6
2004559284,SS,Won,06-29-2020 19:19:00,06/03/2020 16:12,0,,,,,,Referral,Jamshedpur,India,1
2004560430,SS,Won,6-29-2020 19:13:00,06/04/2020 09:27,1,,,,,,Cold call/email,Bhubaneswar,India,3
2004560450,MJ,Deal Deferred,11/19/20 17:33,06/04/2020 10:34,289,,,,,,Phone,Delhi NCR,India,1
2004561905,KS,Won,06-29-2020 16:11:00,06/05/2020 11:02,0,,,,,,Cold call/email,Bangalore,India,2
2004566941,JM,Contact made,07/03/2020 18:09,06/08/2020 20:22,285,,,,,,Chat,Raipur,India,2
2004567958,DJ,Deal Deferred,07/24/20 14:34,06/09/2020 11:34,284,,,,,,Cold call/email,Hyderabad,India,1
2004569966,DS,Deal Deferred,10-29-2020 12:52:00,06/10/2020 17:03,283,,,,,,Cold call/email,Hyderabad,India,2
2004571197,MJ,Demo Done,03/15/21 23:20,06/11/2020 11:02,282,,,,,,Cold call/email,Delhi NCR,India,90
2004571243,DJ,Deal Deferred,08/12/2020 13:49,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571345,DS,Deal Deferred,11-17-2020 20:54:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,1
2004571365,DS,Deal Deferred,01/14/21 6:27,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Chennai,India,51
2004571466,DS,Deal Deferred,11/10/2020 20:23,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,6
2004571484,DS,Deal Deferred,11/20/20 20:00,06/11/2020 11:10,282,,,,,,Grocery Database 10th June,Bangalore,India,4
2004572209,DJ,Deferred,10/29/20 15:37,06/11/2020 19:17,282,,,,,,Cold call/email,Delhi NCR,India,1
2004573736,DJ,Contact made,07/30/20 15:25,06/12/2020 16:08,281,,,,,,Cold call/email,Mumbai,India,1
2004577428,DJ,Contact made,08/02/2020 15:35,06/16/20 11:00,277,,,,,,Cold call/email,Delhi NCR,India,2
2004579460,SS,Deal Deferred,01/14/21 6:27,06/17/20 18:21,276,,,,,,Phone,Mumbai,India,2
2004582966,JM,Deal Deferred,1-14-2021 6:27:00,06/19/20 17:29,274,,,,,,Cold call/email,Pune,India,1
2004599119,DS,Lost,03/16/21 19:47,06/24/20 14:52,265,,,,,,Cold call/email,Pune,India,10
2004602043,SS,Won,08/04/2020 12:02,06/26/20 13:31,27,,,,,,Cold call/email,Bangalore,India,2
2004610294,SS,Won,07/09/2020 21:28,07/02/2020 17:22,7,,,,,,Cold call/email,Lucknow,India,2
2004613242,SS,Won,08/04/2020 12:06,07/06/2020 14:35,10,,,,,,Referral,Delhi NCR,India,1
2004617346,AIB,New,02/03/2021 15:27,07/08/2020 16:59,255,,,,,,Food Aggregators,Bangalore,India,25
2004620845,MJ,Won,09/03/2020 18:53,07/10/2020 15:34,55,,,,,,Web Form,Kochi,India,1
2004635553,SS,Deal Deferred,1-14-2021 6:27:00,07-21-2020 19:48:00,242,,,,,,Web Form,Delhi NCR,India,1
2004640407,MJ,Deal Deferred,10-26-2020 15:08:00,07-24-2020 15:51:00,239,,,,,,Web Form,Delhi NCR,India,1
2004643003,PN,Won,01-30-2021 11:47:00,07/27/20 18:50,36,,,,,,Chat,Delhi NCR,India,3
2004644508,AIB,New,1-28-2021 12:37:00,07/28/20 12:29,235,,,,,,Cold call/email,Mumbai,India,90
2004655453,SS,Lost,11/03/2020 13:56,08/04/2020 19:24,91,,,,,,Chat,Hyderabad,India,1
2004664348,DS,Deal Deferred,03/16/21 19:44,08/10/2020 21:18,222,,,,,,Ola Database,Indore,India,3
2004665506,PN,Won,1-30-2021 11:47:00,08/11/2020 14:00,9,,,,,,Chat,Mumbai,India,14
2004667320,SS,Won,10-15-2020 18:17:00,08/12/2020 18:10,64,,,,,,Web Form,Cochin,India,1
2004672357,PN,Won,01/30/21 11:47,08-17-2020 11:38:00,2,,,,,,Chat,Hyderabad,India,10
2004676736,SS,Lost,10/08/2020 11:39,08-19-2020 17:41:00,26,,,,,,Cold call/email,Coimbatore,India,12
2004681943,SS,Deal Deferred,12-15-2020 12:46:00,08/24/20 11:33,208,,,,,,Channel Partner,,India,3
2004682419,SS,Lost,08-25-2020 17:52:00,8-24-2020 18:16:00,1,,,,,,Cold call/email,Bangalore,India,3
2004683898,SS,Lost,09/01/2020 10:45,8-25-2020 9:59:00,7,,,,,,Cold call/email,Chennai,India,3
2004683928,SS,Lost,01/05/2021 17:53,8-25-2020 10:24:00,133,,,,,,Cold call/email,Surat,India,4
2004684355,DS,New,02/05/2021 07:54,8-25-2020 17:58:00,207,,,,,,Chat,Kolkata,India,5
2004688849,DS,Won,09-29-2020 11:22:00,8-27-2020 17:45:00,18,,,,,,Drip campaign,Hyderabad,India,1
2004694251,SS,Deferred,01/20/21 14:53,8-31-2020 19:34:00,201,No Response,,,,Tried multiple times no response moving it to deferred,Cold call/email,Salem,India,5
2004694283,SS,Deferred,02/09/2021 12:57,8-31-2020 19:47:00,201,,,,,,Cold call/email,Chennai,India,5
2004703333,SS,Deal Deferred,01-14-2021 6:28:00,09/06/2020 21:24,195,,,,,,Web Form,Mumbai,India,1
2004704800,SS,Won,10-20-2020 14:07:00,09/07/2020 21:20,43,,,,,,Web Form,Delhi NCR,India,1
2004710213,SS,Lost,11-24-2020 14:28:00,09/10/2020 19:02,75,,,,,,Cold call/email,Bangalore,India,8
2004719069,MJ,Deal Deferred,11/07/2020 19:33,9-16-2020 18:19:00,185,,,,,,Chat,Pune,India,1
2004725783,PN,Deal Deferred,02/04/2021 15:36,9-21-2020 13:05:00,180,,,,,,Web Form,Bangalore,India,11
2004726087,PN,Deal Deferred,02/15/21 13:17,9-21-2020 17:03:00,180,,,,,,Phone,Hyderabad,India,6
2004735648,SS,Deal Deferred,10-29-2020 13:09:00,09/26/20 11:43,175,,,,,,Web Form,Ahmedabad,India,1
2004737223,SS,Deal Deferred,01-14-2021 6:28:00,09/28/20 16:08,173,,,,,,Web Form,Kota,India,3
2004737459,DS,Deal Deferred,12/07/2020 14:54,09/28/20 19:06,173,,,,,,Cold call/email,Ahmedabad,India,1
2004749963,PN,Won,1-30-2021 11:47:00,10/01/2020 09:37,0,,,,,,Phone,Bangalore,India,5
2004756514,PN,Won,01-30-2021 11:47:00,10/06/2020 11:19,1,,,,,,Chat,Hyderabad,India,1
2004807153,SS,Lost,11-25-2020 13:01:00,10/15/20 17:39,41,,,,,,Cold call/email,Bangalore,India,20
2004807177,SS,Lost,12/15/20 12:46,10/15/20 17:58,5,,,,,,Channel Partner,,India,8
2004815177,SS,Deal Deferred,01/14/21 6:28,10/21/20 10:03,150,,,,,,Cold call/email,Kochi,India,5
2004815193,SS,Right Contact Made,02/09/2021 12:54,10/21/20 10:45,150,,,,,,Cold call/email,Bangalore,India,8
2004815530,SS,Lost,11-17-2020 16:11:00,10/21/20 16:21,27,,,,,,Cold call/email,Chennai,India,10
2004823196,MJ,Contact made,03/11/2021 22:57,10/26/20 18:39,145,,,,,,Lead Sourcing - Food Aggregators,,India,12
2004823203,MJ,Contact made,01/06/2021 21:47,10/26/20 18:39,145,,,,,,Lead Sourcing - Food Aggregators,,India,11
2004826737,SS,Won,11-17-2020 18:28:00,10/28/20 15:17,20,,,,,,Web Form,Delhi NCR,India,5
2004828870,DS,New,02/02/2021 19:39,10/29/20 13:46,142,,,,,,Lead Sourcing - Food Aggregators,Vadodara,India,12
2004828925,SS,Deferred,02-17-2021 11:57:00,10/29/20 13:48,142,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004828929,SS,Lost,1-21-2021 13:07:00,10/29/20 13:48,84,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004828940,SS,Lost,11/17/20 16:14,10/29/20 13:48,19,,,,,,Lead Sourcing - Food Aggregators,,India,8
2004828945,SS,Deferred,01-19-2021 18:00:00,10/29/20 13:48,142,No Response,,,,"Tried on all online numbers, not willing to share the right cintact",Lead Sourcing - Food Aggregators,Mumbai,India,8
2004829361,SS,Lost,11/09/2020 18:31,10/29/20 18:12,11,,,,,,Web Form,Bangalore,India,1
2004830951,AIB,New,02/03/2021 15:25,10/30/20 14:34,141,,,,,,Cold call/email,Bangalore,India,3
2004831463,MJ,Contact made,02/03/2021 10:20,10/30/20 21:25,141,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,19
2004831468,MJ,Lost,11-25-2020 18:39:00,10/30/20 21:25,26,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,19
2004831481,MJ,Contact made,01/06/2021 08:25,10/30/20 21:26,141,,,,,,Lead Sourcing - Food Aggregators,,India,16
2004833852,SS,Deal Deferred,01/14/21 6:28,11/02/2020 17:47,138,,,,,,Web Form,Delhi NCR,India,1
2004864020,SS,Won,11-19-2020 17:13:00,11/18/20 14:17,1,,,,,,Chat,Kolkata,India,1
2004866386,SS,Lost,12-15-2020 12:46:00,11/19/20 16:40,26,,,,,,Web Form,Pune,India,14
2004872200,SS,Lost,11/24/20 17:31,11/23/20 19:14,1,,,,,,Chat,Patna,India,3
2004883945,MJ,Lost,12-14-2020 21:17:00,12/01/2020 13:31,13,,,,,,Lead Sourcing - Food Aggregators,Lucknow,India,10
2004883949,DS,Contact made,3-17-2021 19:41:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Kolkata,India,10
2004883958,MJ,Contact made,02/04/2021 23:28,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Indore,India,10
2004884011,MJ,In Negotiation,03/20/21 10:37,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884020,PN,Contact made,03-16-2021 19:16:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Nashik,India,9
2004884039,MJ,Lost,12/14/20 21:40,12/01/2020 13:31,13,,,,,,Lead Sourcing - Food Aggregators,Delhi NCR,India,9
2004884103,SS,Deferred,12/07/2020 18:27,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Hyderabad,India,8
2004884116,DS,Contact made,2-16-2021 17:49:00,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Kolkata,India,7
2004884125,SS,Contact Made,02/09/2021 12:55,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,7
2004884147,SS,Deferred,12/07/2020 18:22,12/01/2020 13:31,109,,,,,,Lead Sourcing - Food Aggregators,Bangalore,India,7
2004889643,PN,Lost,01-30-2021 11:47:00,12/04/2020 12:00,6,,,,,,Lead Sourcing - Food Aggregators,Nagpur,India,9
2004890078,SS,New,02-19-2021 18:57:00,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,,India,7
2004890082,SS,New,02-19-2021 18:58:00,12/04/2020 18:26,106,,,,,,Lead Sourcing - Food Aggregators,,India,7
2004892694,AR,Deal Deferred,03-16-2021 17:21:00,12/07/2020 11:12,103,No Requirement,,,,,Aahar 2020,Hyderabad,India,3
2004892761,PN,Deal Deferred,03/01/2021 18:01,12/07/2020 12:06,103,Not Interested,,,,"Having issues with aggregators and Planning to start their own delivery. Although nothing has been decided yet, he said he will reach out after they make any decison.",POS Partners,Bangalore,India,18
2004911759,SS,Lost,01-27-2021 13:51:00,12-15-2020 17:08:00,43,,,,,,Phone,Chennai,India,1
2004914611,JHM,New,02/08/2021 17:09,12-16-2020 18:06:00,94,,,,,,Lead Sourcing - Food Aggregators,Chennai,India,6
2004976046,MJ,Deal Deferred,03/16/21 18:15,02/02/2021 01:06,47,No Response,,,44329,no response after demo,Web Form,Delhi NCR,India,2
2004980110,PN,Lost,02/08/2021 15:57,02/03/2021 15:44,5,,,,,,Web Form,Pune,India,3
2001639584,DJ,Won,01/23/20 17:37,01/03/2018 15:02,216,,,,,,Web Form,Bangalore,India,4
2001640643,DJ,Lost,01/23/20 17:37,01/03/2018 16:00,278,,,,,,Cold call/email,Hyderabad,India,1
2001640826,JM,Deal Deferred,07/01/2020 11:53,01/03/2018 17:19,1172,,,,,,Cold call/email,Bangalore,India,1
2001641159,DJ,Deal Deferred,12/14/18 16:10,01/03/2018 18:49,1172,,,,,,Web Form,Hyderabad,India,1
2001644864,AIB,New,02/03/2021 15:27,01/04/2018 14:23,1171,,,,,,POS Partners,Hyderabad,India,57
2001647347,PN,Demo Done,03/19/21 17:30,01/05/2018 17:22,1170,,,,,,Cold call/email,Bangalore,India,14
2001647394,DJ,Deal Deferred,01-14-2021 6:23:00,01/05/2018 17:43,1170,,,,,,Chat,Others,India,1
2001653315,KS,Won,9-14-2020 10:20:00,01/08/2018 18:01,492,,,,,,Cold call/email,Kolkata,India,10
2001653329,DJ,Lost,12/03/2018 21:57,01/08/2018 18:10,98,,,,,,Cold call/email,Others,India,1
2001659794,DJ,Lost,12/03/2018 21:57,01/10/2018 15:47,147,,,,,,Web Form,Chennai,India,4
2001672451,SS,Contact made,03/17/21 23:38,01-15-2018 17:52:00,1160,,,,,,Cold call/email,Delhi NCR,India,25
2001672516,JM,Lost,09-21-2020 18:37:00,01/15/18 18:15,80,,,,,,,Delhi NCR,India,4
2001732854,JM,Lost,10/07/2020 16:09,01/25/18 14:58,669,,,,,,Cold call/email,Kolkata,India,6
2001742082,JM,Deal Deferred,01/14/21 6:23,01-28-2018 17:33:00,1147,,,,,,POS Partners,Delhi NCR,India,6
2001745790,DJ,Deal Deferred,02/14/20 12:04,01-29-2018 19:10:00,1146,,,,,,Cold call/email,Bangalore,India,1
2001746006,PN,Deal Deferred,02/11/2021 15:18,01-29-2018 19:49:00,1146,,,,,,Cold call/email,Hyderabad,India,17
2001747693,KS,Lost,9-14-2020 10:20:00,01/30/18 11:50,787,,,,,,Cold call/email,Delhi NCR,India,5
2001747805,AIB,New,02/03/2021 15:27,01-30-2018 12:31:00,1145,,,,,,Cold call/email,Delhi NCR,India,9
2001771502,KS,Won,09/14/20 10:20,02/06/2018 12:58,10,,,,,,Web Form,Bangalore,India,1
2001785629,MJ,Won,12/01/2020 00:57,02/07/2018 18:47,1027,,,,,,Cold call/email,Bangalore,India,102
2001798159,PN,Deal Deferred,01/30/21 11:45,02/08/2018 13:31,1136,,,,,,Phone,Bangalore,India,35
2001812791,DJ,Won,12/03/2018 21:57,02/13/18 17:42,44,,,,,,,Kolkata,India,5
2001812830,DJ,Won,12/03/2018 21:57,02/13/18 17:56,70,,,,,,Cold call/email,Kolkata,India,1
2001822997,DJ,Deal Deferred,2-14-2020 12:04:00,02-16-2018 14:31:00,1128,,,,,,Cold call/email,Delhi NCR,India,1
2001830966,JM,Deal Deferred,07/01/2020 11:53,02-20-2018 20:28:00,1124,,,,,,Chat,Delhi NCR,India,1
2001897421,JM,Deal Deferred,07/01/2020 11:43,03/09/2018 16:50,1107,,,,,,Web Form,Delhi NCR,India,3
2001909587,DJ,Lost,01/02/2019 14:06,03-14-2018 17:34:00,294,,,,,,Web Form,Bangalore,India,1
2001944477,JM,Deal Deferred,12/02/2020 14:46,03-19-2018 18:53:00,1097,,,,,,Phone,Ahmedabad,India,2
2001955226,JM,Deal Deferred,07/01/2020 11:53,03-20-2018 13:41:00,1096,,,,,,,Mumbai,India,7
2001962629,DJ,Lost,12/03/2018 21:58,03/21/18 11:43,197,,,,,,,Others,India,1
2001993104,DJ,Lost,12/03/2018 21:58,03/23/18 17:41,55,,,,,,,Agra,India,2
2002015055,DJ,Won,01/23/20 17:37,03/26/18 13:44,5,,,,,,Web Form,Vishakhapatnam,India,1
2002015780,DJ,Lost,12/03/2018 21:58,03/26/18 18:55,31,,,,,,,Others,India,1
2002017933,DJ,Won,2-13-2020 21:01:00,03/27/18 13:12,212,,,,,,,Agra,India,2
2002027381,DJ,Won,02-13-2020 21:01:00,03-28-2018 18:17:00,104,,,,,,,Delhi NCR,India,58
2002035658,DJ,Lost,12/03/2018 21:58,03-29-2018 14:40:00,70,,,,,,POS Partners,Bangalore,India,2
2002055723,JM,Deal Deferred,07/01/2020 11:43,04/08/2018 22:01,1077,,,,,,,Mumbai,India,3
2002115253,JM,Deal Deferred,07/01/2020 11:43,04-17-2018 11:18:00,1068,,,,,,,Surat,India,5
2002118004,DJ,Lost,02/14/20 12:04,04-18-2018 13:22:00,415,,,,,,,Others,India,1
2002118032,DJ,Lost,02-14-2020 12:04:00,04/18/18 13:39,415,,,,,,,Others,India,1
2002119504,JM,Deal Deferred,01-14-2021 6:23:00,04/18/18 22:31,1067,,,,,,,Others,India,1
2002120464,AIB,Won,08/17/20 18:13,04/19/18 7:54,851,,,,,,POS Partners,Delhi NCR,India,2
2002120476,DJ,Deal Deferred,02-14-2020 12:04:00,04/19/18 8:09,1066,,,,,,,Others,India,1
2002140244,JM,Deal Deferred,01-14-2021 6:23:00,04/23/18 19:03,1062,,,,,,,Hyderabad,India,15
2002140428,JM,Deal Deferred,07/01/2020 11:44,04/23/18 19:53,1062,,,,,,Web Form,Mumbai,India,1
2002145639,JM,Deal Deferred,07/01/2020 11:44,04/25/18 13:52,1060,,,,,,Chat,Delhi NCR,India,1
2002159881,JM,Deal Deferred,07/01/2020 11:44,05/01/2018 18:22,1054,,,,,,POS Partners,Mumbai,India,1
2002252757,JM,Deferred,09/09/2020 16:42,05/30/18 13:41,1025,,,,,,Web Form,Chandigarh,India,1
2002258142,KS,Deal Deferred,01-14-2021 6:23:00,05/31/18 11:42,1024,,,,,,Chat,Hyderabad,India,1
2002290736,JM,Lost,09-21-2020 18:44:00,06/11/2018 19:31,546,,,,,,POS Partners,Delhi NCR,India,3
2002292492,KS,Lost,09/14/20 10:20,06/12/2018 12:18,63,,,,,,Web Form,Chennai,India,1
2002296031,JM,Lost,09-21-2020 18:44:00,06/13/18 19:20,222,,,,,,Chat,Nagpur,India,3
2002313712,MJ,Deal Deferred,10/09/2020 09:27,06/18/18 14:55,1006,,,,,,Chat,Bangalore,India,1
2002325532,AIB,New,02/03/2021 15:27,06/22/18 19:33,1002,,,,,,POS Partners,Chennai,India,6
2002331845,DJ,Deal Deferred,02-14-2020 12:04:00,06/26/18 19:00,998,,,,,,,Delhi NCR,India,2
2002342294,MJ,Contact made,03-16-2021 20:51:00,07/02/2018 17:11,992,,,,,,Cold call/email,Delhi NCR,India,102
2002342439,DJ,Lost,2-14-2020 12:04:00,07/02/2018 18:09,495,,,,,,,Pune,India,3
2002343873,DJ,Deal Deferred,02/14/20 12:04,07/03/2018 11:31,991,,,,,,Referral,Delhi NCR,India,1
2002344005,DJ,Lost,02/14/20 12:04,07/03/2018 13:15,496,,,,,,,Delhi NCR,India,1
2002344367,DJ,Won,12/03/2018 21:58,07/03/2018 15:53,14,,,,,,Web Form,Bangalore,India,2
2002344672,JM,Lost,03/11/2020 13:42,07/03/2018 18:30,252,,,,,,,Delhi NCR,India,1
2002344694,DJ,Lost,02-14-2020 12:04:00,07/03/2018 18:35,393,,,,,,,Delhi NCR,India,4
2002348461,KS,Deal Deferred,01-14-2021 6:23:00,07/05/2018 14:00,989,,,,,,Cold call/email,Bangalore,India,3
2002349913,PN,Deal Deferred,03/11/2021 13:19,07/05/2018 18:52,989,No Requirement,,,,,,Bangalore,India,6
2002349935,JM,Lost,03/11/2020 13:42,07/05/2018 18:59,250,,,,,,,Mumbai,India,3
2002351900,JM,Lost,03/11/2020 13:42,07/06/2018 11:03,249,,,,,,,Delhi NCR,India,2
2002361565,DJ,Deal Deferred,02/14/20 12:04,07/09/2018 16:51,985,,,,,,,Delhi NCR,India,3
2002362042,DJ,Lost,12/03/2018 21:58,07/09/2018 18:42,84,,,,,,Web Form,Others,India,1
2002371526,JM,Won,09/21/20 18:51,07/10/2018 11:54,2,,,,,,Web Form,Pune,India,1
2002371710,DJ,Won,12/03/2018 21:58,07/10/2018 13:06,0,,,,,,,Others,India,1
2002371750,JM,Deal Deferred,01/14/21 6:24,07/10/2018 13:20,984,,,,,,,Mumbai,India,5
2002382438,AIB,Won,08-28-2020 19:24:00,07-13-2018 16:40:00,707,,,,,,Cold call/email,Bangalore,India,7
2002390211,SS,Lost,10/09/2020 13:26,07-17-2018 13:20:00,610,,,,,,Cold call/email,Delhi NCR,India,5
2002398057,DJ,Deal Deferred,2-14-2020 12:04:00,07-19-2018 18:17:00,975,,,,,,Web Form,Delhi NCR,India,1
2002448410,JM,Lost,09-21-2020 18:44:00,08/06/2018 11:32,211,,,,,,Chat,Delhi NCR,India,1
2002450074,DJ,Deal Deferred,02/14/20 12:04,08/06/2018 18:45,957,,,,,,Cold call/email,Delhi NCR,India,2
2002497182,JM,Won,5-17-2019 17:38:00,08/24/18 16:13,264,,,,,,POS Partners,Pune,India,17
2002503185,DJ,Deal Deferred,02-14-2020 12:04:00,08/27/18 12:41,936,,,,,,Web Form,Delhi NCR,India,6
2002529564,JM,Deal Deferred,07/10/2020 17:52,09/04/2018 19:45,928,,,,,,,Delhi NCR,India,1
2002531019,MPS,Deal Deferred,07/22/20 12:41,09/05/2018 11:57,927,,,,,,Cold call/email,Kolkata,India,1
2002537229,KS,Lost,09/14/20 15:54,09/07/2018 13:59,53,,,,,,Web Form,Bangalore,India,1
2002538109,JM,Deal Deferred,07/10/2020 17:52,09/07/2018 18:27,925,,,,,,,Bangalore,India,44
2002543054,JM,Deal Deferred,07/10/2020 17:52,09/11/2018 14:08,921,,,,,,,Chennai,India,2
2002544992,AS,POS Churned from UrbanPiper,03/18/21 19:20,09/12/2018 11:46,912,,,,,,Cold call/email,Delhi NCR,India,1
2002587570,KS,Deal Deferred,01/14/21 6:24,09/27/18 11:50,905,,,,,,Chat,Others,India,1
2002593739,KS,Won,09-14-2020 15:56:00,9-29-2018 16:13:00,5,,,,,,Web Form,Bangalore,India,9
2002597108,KS,Deal Deferred,01/14/21 6:24,10/01/2018 14:06,901,,,,,,Web Form,Bangalore,India,1
2002619721,DJ,Deal Deferred,02-14-2020 12:05:00,10/04/2018 14:52,898,,,,,,Web Form,Bangalore,India,1
2002619818,KS,Deal Deferred,01-14-2021 6:24:00,10/04/2018 15:36,898,,,,,,Web Form,Mumbai,India,1
2002623066,KS,Lost,09-14-2020 15:59:00,10/05/2018 17:42,194,,,,,,POS Partners,Others,India,1
2002624644,JM,New,07/10/2020 17:49,10/06/2018 13:46,896,,,,,,POS Partners,Mangalore,India,1
